2000-01-01 12:00:00	-4.206458329776808	1.4008600176439199
2000-01-02 12:00:00	-3.981899722814266	1.2710954185909737
2000-01-03 12:00:00	-3.9829039931386516	1.2717115728942707
2000-01-04 12:00:00	-3.983988675448192	1.2723771111952027
2000-01-05 12:00:00	-3.985153103525239	1.273091635602149
2000-01-06 12:00:00	-3.843261819709299	1.194563187314288
2000-01-07 12:00:00	-3.7095506163455236	1.1090638500730976
2000-01-08 12:00:00	-3.71087723951825	1.109898044034162
2000-01-09 12:00:00	-3.9061888187582814	1.2635922465579164
2000-01-10 12:00:00	-4.102814239503683	1.3566244350696242
2000-01-11 12:00:00	-4.371743011876901	1.5127679666112186
2000-01-12 12:00:00	-4.373583513233954	1.5139252688409597
2000-01-13 12:00:00	-4.375502671366683	1.515131923633866
2000-01-14 12:00:00	-4.516107696396183	1.5643547701381102
2000-01-15 12:00:00	-4.421813430726917	1.5660337917411968
2000-01-16 12:00:00	-4.999443060065793	1.809841434516028
2000-01-17 12:00:00	-4.875565688473514	1.7410540900083404
2000-01-18 12:00:00	-4.878020476617269	1.7425274569109526
2000-01-19 12:00:00	-4.680784908740654	1.6526924897979525
2000-01-20 12:00:00	-4.695209808656676	1.6597679934582874
2000-01-21 12:00:00	-4.606467830564894	1.5979111333982652
2000-01-22 12:00:00	-4.569131000009049	1.5729924634197396
2000-01-23 12:00:00	-4.571832389627947	1.5746545941239434
2000-01-24 12:00:00	-4.599752545024784	1.568895380253088
2000-01-25 12:00:00	-4.589952826466536	1.5599781353549687
2000-01-26 12:00:00	-4.565143473303803	1.5434290753893822
2000-01-27 12:00:00	-4.5310117638389995	1.5219593069905974
2000-01-28 12:00:00	-4.53820141176301	1.5265332427269351
2000-01-29 12:00:00	-4.6376674009331555	1.5716674545623135
2000-01-30 12:00:00	-4.847096106292402	1.661982700300615
2000-01-31 12:00:00	-4.794166261987984	1.6857080681504168
2000-02-01 12:00:00	-4.431915115091013	1.6855107616528107
2000-02-02 12:00:00	-4.059508857925518	1.4118275220124983
2000-02-03 12:00:00	-4.062521009545731	1.4137045910326504
2000-02-04 12:00:00	-4.065575618776837	1.4156082697888919
2000-02-05 12:00:00	-4.068671073307845	1.4175375544711761
2000-02-06 12:00:00	-3.7973229519035683	1.2163075152075442
2000-02-07 12:00:00	-4.171206254517666	1.5181108891305806
2000-02-08 12:00:00	-4.332803898972115	1.5730718187878467
2000-02-09 12:00:00	-4.336191532571635	1.575161485592243
2000-02-10 12:00:00	-4.373157398791414	1.5787064567803615
2000-02-11 12:00:00	-4.619958272214659	1.7014698506590582
2000-02-12 12:00:00	-4.679914671303657	1.6851181436176201
2000-02-13 12:00:00	-4.601921778601634	1.6446770579111019
2000-02-14 12:00:00	-4.605650152506117	1.6469811449368987
2000-02-15 12:00:00	-4.7427688845645966	1.690349830946035
2000-02-16 12:00:00	-4.746612314213916	1.692690261806779
2000-02-17 12:00:00	-4.684018998991076	1.6413378078676812
2000-02-18 12:00:00	-4.792134183516866	1.6775248543477863
2000-02-19 12:00:00	-4.871952966649701	1.7236156491846917
2000-02-20 12:00:00	-4.853078311752221	1.7242845327228524
2000-02-21 12:00:00	-4.857059725158657	1.726682904415688
2000-02-22 12:00:00	-4.493077704987619	1.567123169588983
2000-02-23 12:00:00	-4.496839198430087	1.5693838939799283
2000-02-24 12:00:00	-3.9894062860842214	1.277054187546335
2000-02-25 12:00:00	-3.9929006097958952	1.279273394516935
2000-02-26 12:00:00	-4.058228605660668	1.3337480737506073
2000-02-27 12:00:00	-4.11076356966629	1.3760491622674897
2000-02-28 12:00:00	-4.114359423176842	1.3783514782014652
2000-02-29 12:00:00	-4.4968117360649424	1.6380402750992524
2000-03-01 12:00:00	-4.531698789445038	1.659709893446159
2000-03-02 12:00:00	-5.038654291452679	1.9560317788339079
2000-03-03 12:00:00	-4.861108969902591	1.8272587728897733
2000-03-04 12:00:00	-4.833803644453427	1.8094474558529174
2000-03-05 12:00:00	-4.712948817214765	1.7178096922768447
2000-03-06 12:00:00	-4.459556100435828	1.5923566725052098
2000-03-07 12:00:00	-4.463319145375842	1.594701945772465
2000-03-08 12:00:00	-4.2389800338411785	1.4792231056434886
2000-03-09 12:00:00	-4.127921985439116	1.4200166173562263
2000-03-10 12:00:00	-4.131442038836782	1.4222788086216382
2000-03-13 12:00:00	-3.686356246944169	1.1907269262240416
2000-03-14 12:00:00	-4.2202722740587735	1.0215374877848578
2000-03-15 12:00:00	-4.356614870475322	1.0750870837640176
2000-03-16 12:00:00	-4.36014444931852	1.0763532688983657
2000-03-17 12:00:00	-4.363653167295342	1.0776117583005878
2000-03-18 12:00:00	-4.4282699722217735	1.7224993758350893
2000-03-19 12:00:00	-4.555115478591132	1.7850287962196176
2000-03-20 12:00:00	-4.563084701552665	1.7813806119536975
